,Tanggal,Jam,Deskripsi Produk,Jumlah Barang
572,22-03-2021,20:41:42,"Gula Aren, Original",1
573,22-03-2021,20:41:42,"Cilok Crispy,",1
574,22-03-2021,20:41:42,"Le Minerale,",1
575,22-03-2021,20:41:42,"Risoles,",2
576,22-03-2021,20:41:42,"Cilok Crispy,",2
577,22-03-2021,17:12:53,"Lemon Tea, Ice",1
578,22-03-2021,17:12:53,"Cafe Latte, Original",1
579,21-03-2021,21:47:41,"Coffee Beer,",1
580,21-03-2021,21:46:17,"Vietnam Drip, Hot",1
581,21-03-2021,21:46:17,"Cinnamon Coffee,",1
582,21-03-2021,21:32:10,"Vanilla Milk, Hot",1
583,21-03-2021,21:32:10,"Piccolo, Hot",1
584,21-03-2021,21:31:18,"V-60, Original",1
585,21-03-2021,20:40:14,"Pink Story, Ice",1
586,21-03-2021,20:40:14,"Strawberry Jam,",1
587,21-03-2021,20:17:58,"Cinnamon Coffee,",1
588,21-03-2021,20:07:52,"Cinnamon Coffee,",1
589,21-03-2021,20:07:52,"Choco Latte, Ice",1
590,21-03-2021,20:07:52,"Americano, Hot",1
591,21-03-2021,19:56:54,"Cafe Latte, Original",1
592,21-03-2021,19:52:09,"Rum,",1
593,21-03-2021,19:26:28,"Cinnamon Coffee,",1
594,21-03-2021,19:19:36,ice crea,1
595,21-03-2021,19:19:36,"Choco Latte, Ice",1
596,21-03-2021,19:19:36,"Dragon Tea, Ice",1
597,21-03-2021,18:27:44,"Pink Story, Ice",1
598,21-03-2021,18:27:44,"Strawberry Jam,",1
599,21-03-2021,17:46:53,"Lemon Tea, Hot",1
600,21-03-2021,17:46:53,"V-60, Original",1
601,21-03-2021,17:46:53,"Risoles,",1
602,21-03-2021,17:46:53,"Cilok Crispy,",1
603,21-03-2021,17:45:28,"Cinnamon Coffee,",1
604,20-03-2021,21:26:06,"Americano, Hot",1
605,20-03-2021,20:08:21,"Risoles,",1
606,20-03-2021,20:08:21,"V-60, Original",1
607,20-03-2021,20:08:21,"Cafe Latte, Original",1
608,20-03-2021,19:39:12,"Risoles,",1
609,20-03-2021,19:39:12,"Gula Aren, Original",1
610,20-03-2021,19:39:12,"Matcha Latte, Hot",1
611,20-03-2021,18:39:32,"Vietnam Drip, Hot",1
612,20-03-2021,18:39:32,"Rum,",1
613,20-03-2021,15:58:16,"To - Brew,",1
614,20-03-2021,15:56:02,"To - Brew,",1
615,19-03-2021,21:31:26,"Lemon Tea, Hot",1
616,19-03-2021,21:27:31,"Americano, Hot",1
617,19-03-2021,21:26:34,"Gula Aren, Original",1
618,19-03-2021,17:09:53,"Gula Aren, Original",1
620,19-03-2021,13:19:18,"Americano, Ice",1
621,18-03-2021,21:12:43,"Americano, Hot",1
622,18-03-2021,18:31:16,"Lemon Tea, Ice",1
623,18-03-2021,18:25:21,"Vietnam Drip, Hot",1
624,18-03-2021,18:23:21,"Vietnam Drip, Hot",1
625,18-03-2021,15:45:38,"Mochacino, Hot",1
626,17-03-2021,22:02:40,"Cafe Latte, Original",1
627,17-03-2021,22:02:40,"Milk Tea, Ice",1
628,17-03-2021,21:36:42,"Dragon Tea, Hot",1
629,17-03-2021,21:35:42,"Choco Latte, Hot",1
630,17-03-2021,21:35:27,"V-60, Original",1
631,17-03-2021,21:35:27,"Pink Story, Ice",1
632,17-03-2021,21:34:16,"Americano, Hot",1
633,17-03-2021,17:05:16,"Milk Tea, Ice",1
634,17-03-2021,17:05:16,"Pink Story, Ice",1
635,17-03-2021,17:05:16,strawberry jam,1
636,17-03-2021,17:05:16,"Vietnam Drip, Ice",1
637,17-03-2021,15:57:36,"Cafe Latte, Original",1
638,17-03-2021,15:50:41,"Americano, Hot",2
639,16-03-2021,22:20:09,"Pink Story, Ice",1
640,16-03-2021,22:20:09,strawberry jam,1
641,16-03-2021,22:20:09,"Gula Aren, Original",3
642,16-03-2021,22:03:54,"Cafe Latte, Original",1
643,16-03-2021,20:42:32,"Gula Aren, Original",1
644,16-03-2021,20:42:32,"Mochacino, Ice",1
645,16-03-2021,20:34:37,"Cappuchino, Ice",1
646,16-03-2021,20:34:37,"Matcha Latte, Ice",1
647,16-03-2021,20:34:37,"Cilok Crispy,",1
648,16-03-2021,20:34:37,"Lemon Tea, Ice",1
649,16-03-2021,19:25:10,"Dragon Tea, Hot",1
650,16-03-2021,19:25:10,"Matcha Latte, Hot",1
651,16-03-2021,18:06:02,"To - Brew,",1
652,16-03-2021,18:05:32,"Lemon Tea, Ice",1
653,15-03-2021,21:54:23,"Pink Story, Ice",2
654,15-03-2021,21:52:51,"Cafe Latte, Original",1
655,15-03-2021,21:21:19,"Piccolo, Ice",1
656,15-03-2021,21:21:19,"Americano, Hot",1
657,15-03-2021,20:26:45,"Pink Story, Ice",1
658,15-03-2021,19:17:56,"V-60, Japstyle",1
659,15-03-2021,19:17:56,"Vietnam Drip, Ice",1
660,15-03-2021,19:13:55,"Risoles,",1
661,15-03-2021,19:13:55,"Lemon Tea, Ice",1
662,15-03-2021,18:15:34,"Coffee Beer,",1
663,15-03-2021,17:41:34,"Matcha Latte, Hot",1
664,15-03-2021,16:03:13,"Vietnam Drip, Ice",1
665,15-03-2021,13:10:09,"Choco Latte, Hot",1
666,15-03-2021,12:09:52,"Lemon Tea, Ice",1
667,15-03-2021,12:09:52,"Piccolo, Ice",1
668,14-03-2021,21:06:28,"French Fries, Reguler",1
669,14-03-2021,21:06:28,"Gula Aren, Original",1
670,14-03-2021,21:06:28,"Pink Story, Ice",1
671,14-03-2021,21:06:28,"Choco Latte, Hot",1
672,14-03-2021,21:06:28,"Choco Latte, Ice",2
673,14-03-2021,20:50:22,"French Fries, Reguler",1
674,14-03-2021,20:50:22,"Gula Aren, Original",1
675,14-03-2021,20:43:36,"Dragon Tea, Ice",1
676,14-03-2021,20:35:45,"Gula Aren, Original",1
677,14-03-2021,20:03:44,"Gula Aren, Original",1
678,14-03-2021,18:48:19,"Coffee Beer,",1
679,14-03-2021,18:47:29,"Pink Story, Ice",1
680,14-03-2021,18:43:07,"V-60, Original",1
681,14-03-2021,17:12:10,"Milk Tea, Ice",1
682,14-03-2021,17:12:10,"Dragon Tea, Ice",1
683,14-03-2021,17:12:10,"Le Minerale,",1
690,13-03-2021,21:24:06,"Risoles,",1
691,13-03-2021,21:24:06,"Cilok Crispy,",1
692,13-03-2021,21:24:06,"V-60, Original",1
693,13-03-2021,21:24:06,"Coffee Crema,",1
694,13-03-2021,21:24:06,"Piccolo, Hot",1
695,13-03-2021,21:24:06,"Lemon Tea, Ice",1
696,13-03-2021,21:21:27,"Gula Aren, Original",1
697,13-03-2021,21:20:57,"Piccolo, Ice",1
698,13-03-2021,20:57:50,"Cafe Latte, Original",1
699,13-03-2021,20:09:15,"Cilok Crispy,",1
700,13-03-2021,20:09:15,"Garlic Bread,",1
701,13-03-2021,20:09:15,"White Story,",1
702,13-03-2021,20:09:15,"V-60, Japstyle",1
703,13-03-2021,18:49:11,"Garlic Bread,",1
704,13-03-2021,18:49:11,"Cilok Crispy,",1
705,13-03-2021,18:49:11,"Pink Story, Ice",1
706,13-03-2021,18:49:11,"Choco Latte, Hot",1
707,13-03-2021,18:49:11,strawberry jam,1
708,13-03-2021,18:31:31,"Cafe Latte, Original",1
709,13-03-2021,16:55:50,"Cappuchino, Classic",1
710,13-03-2021,16:39:26,"Milk Tea, Ice",1
711,13-03-2021,16:39:26,"Risoles,",1
712,13-03-2021,16:13:00,"V-60, Japstyle",1
713,12-03-2021,21:12:50,"Cafe Latte, Original",1
714,12-03-2021,19:04:08,"Piccolo, Hot",1
715,12-03-2021,18:31:01,"Cafe Latte, Original",1
716,12-03-2021,18:31:01,"Pink Story, Ice",1
717,12-03-2021,12:49:52,"Long Black,",1
718,11-03-2021,23:08:27,"Cafe Latte, Original",1
719,11-03-2021,23:08:27,"Gula Aren, Original",1
720,11-03-2021,23:08:27,"Extra Shoot,",1
721,11-03-2021,23:08:27,"Garlic Bread,",1
722,11-03-2021,23:06:17,"Coffee Beer,",1
723,11-03-2021,23:06:17,"Cafe Latte, Original",1
724,11-03-2021,23:06:17,"Extra Shoot,",1
725,11-03-2021,22:11:52,"Pink Story, Ice",1
726,11-03-2021,22:04:28,"Coffee Beer,",1
727,11-03-2021,22:04:28,"Gula Aren, Original",1
728,11-03-2021,22:04:28,"Garlic Bread,",1
729,11-03-2021,21:59:11,"Cafe Latte, Original",1
730,11-03-2021,19:21:12,"Dragon Tea, Ice",1
731,11-03-2021,17:24:36,"Mochacino, Ice",1
732,11-03-2021,14:46:08,"Americano, Hot",1
733,11-03-2021,14:43:50,"Cafe Latte, Original",1
734,11-03-2021,12:28:16,"Long Black,",1
735,10-03-2021,21:27:22,"To - Brew,",1
736,10-03-2021,21:26:20,"V-60, Japstyle",1
737,10-03-2021,20:29:06,"Gula Aren, Original",1
738,10-03-2021,20:29:06,"French Fries, Reguler",1
739,10-03-2021,20:29:06,"Gula Aren, Original",1
740,10-03-2021,20:14:26,"Cafe Latte, Original",1
741,10-03-2021,20:09:52,"French Fries, Reguler",1
742,10-03-2021,19:49:30,"Doppio,",1
743,10-03-2021,19:49:30,"Gula Aren, Original",1
744,10-03-2021,17:53:53,"Croissant,",4
745,10-03-2021,13:26:27,"Cafe Latte, Original",1
747,09-03-2021,21:25:32,"Cafe Latte, Original",1
749,09-03-2021,20:07:21,"Coffee Beer,",1
750,09-03-2021,19:28:46,"Mochacino, Ice",1
752,08-03-2021,21:17:39,"Gula Aren, Original",1
753,08-03-2021,21:05:56,"Cafe Latte, Original",1
754,08-03-2021,20:58:48,"Choco Latte, Hot",1
755,08-03-2021,18:42:52,"Doppio,",1
756,08-03-2021,08:09:38,"Vanilla Milk, Hot",1
757,08-03-2021,08:09:38,"To - Brew,",1
758,08-03-2021,08:09:38,"Croissant,",1
759,08-03-2021,08:09:38,"Le Minerale,",1
760,07-03-2021,19:01:20,"Mochacino, Hot",1
761,07-03-2021,18:07:37,"Americano, Hot",1
762,06-03-2021,20:44:07,"Croissant,",2
763,06-03-2021,20:43:14,"Choco Latte, Hot",1
764,06-03-2021,20:42:17,"Americano, Hot",1
765,06-03-2021,20:40:46,"Choco Hazelnut, Hot",2
766,06-03-2021,20:40:46,"Coffee Crema,",1
767,06-03-2021,14:30:14,"Gula Aren, Original",1
768,05-03-2021,22:54:37,"Milk Tea, Ice",4
769,05-03-2021,22:54:37,"White Story,",1
770,05-03-2021,22:32:03,"Dragon Tea, Ice",1
771,05-03-2021,22:32:03,"Cafe Latte, Original",1
772,05-03-2021,21:49:30,"Lemon Tea, Ice",1
773,05-03-2021,21:49:30,"Cafe Latte, Flavour",3
774,05-03-2021,20:51:24,"Matcha Latte, Ice",1
775,05-03-2021,20:49:08,"Milk Tea, Ice",1
776,05-03-2021,20:45:05,"Milk Tea, Ice",1
777,05-03-2021,20:41:35,"Choco Latte, Hot",1
778,05-03-2021,20:39:21,"Mochacino, Hot",1
779,05-03-2021,20:39:21,"Cafe Latte, Original",1
780,05-03-2021,20:35:29,"Lemon Tea, Ice",1
781,05-03-2021,20:21:05,"V-60, Original",2
782,05-03-2021,20:18:01,"Dragon Tea, Hot",1
783,05-03-2021,20:17:20,"Gula Aren, Original",1
784,05-03-2021,20:08:30,"Croissant,",1
785,05-03-2021,20:08:30,"Choco Latte, Ice",1
786,05-03-2021,20:08:30,"Risoles,",1
787,05-03-2021,19:57:06,"Milk Tea, Ice",1
788,05-03-2021,19:57:06,"Le Minerale,",1
789,05-03-2021,18:15:53,"Gula Aren, Original",1
790,04-03-2021,21:37:17,"Gula Aren, Original",1
791,03-03-2021,21:07:31,"Americano, Hot",1
792,03-03-2021,20:00:08,"Coffee Crema,",1
793,03-03-2021,18:59:50,"Coffee Crema,",1
794,03-03-2021,12:45:39,"Cafe Latte, Original",1
795,02-03-2021,21:08:50,"Lemon Tea, Ice",2
796,02-03-2021,21:08:07,"Lemon Tea, Ice",1
797,02-03-2021,20:49:52,"Americano, Hot",1
798,02-03-2021,20:49:38,"Americano, Hot",1
799,02-03-2021,19:50:47,"Americano, Ice",1
800,02-03-2021,16:22:24,"Cafe Latte, Original",1
801,02-03-2021,16:14:01,"Dragon Tea, Ice",1
802,02-03-2021,16:02:35,"Cafe Latte, Original",1
803,01-03-2021,21:07:50,"Lemon Tea, Ice",1
804,01-03-2021,21:07:50,"Mochacino, Hot",1
805,01-03-2021,21:06:48,"V-60, Original",1
806,01-03-2021,16:00:48,"Lemon Tea, Ice",1
807,01-03-2021,15:28:27,"Lemon Tea, Ice",1
808,01-03-2021,15:28:27,"Gula Aren, Original",2
809,01-03-2021,15:28:27,le Mineral,1
810,01-03-2021,14:42:27,"Lemon Tea, Ice",1
811,27-02-2021,21:47:47,"Croissant,",4
812,27-02-2021,21:42:19,"Cafe Latte, Original",1
813,27-02-2021,21:42:19,"Americano, Hot",1
814,27-02-2021,21:42:19,"Extra Shoot,",1
815,27-02-2021,21:38:37,"Gula Aren, Original",2
816,27-02-2021,21:35:38,"Choco Latte, Ice",1
817,27-02-2021,21:35:38,"Lemon Tea, Ice",1
818,27-02-2021,21:35:38,"Milk Tea, Ice",2
819,27-02-2021,21:35:38,"Risoles,",2
820,27-02-2021,21:35:38,"Cilok Crispy,",1
821,27-02-2021,21:34:24,"V-60, Original",1
822,27-02-2021,21:17:04,"Cafe Latte, Flavour",1
823,27-02-2021,21:06:46,"Choco Latte, Ice",1
824,27-02-2021,21:06:46,"Vanilla Milk, Hot",1
825,27-02-2021,21:06:46,"Cilok Crispy,",1
826,27-02-2021,21:06:46,"Risoles,",1
827,27-02-2021,20:51:36,"Piccolo, Ice",1
828,27-02-2021,20:02:03,"Americano, Ice",1
829,27-02-2021,18:52:10,"Croissant,",1
830,27-02-2021,18:52:10,"Cilok Crispy,",1
831,27-02-2021,18:52:10,"Choco Latte, Ice",1
832,27-02-2021,18:52:10,"White Story,",1
833,27-02-2021,17:59:37,"Matcha Latte, Ice",1
834,27-02-2021,17:59:37,"Cilok Crispy,",1
835,27-02-2021,17:32:46,"Butter Scotch, Ice",1
836,27-02-2021,17:32:46,"Milk Tea, Ice",1
837,27-02-2021,17:12:29,"Cinnamon Coffee,",1
838,27-02-2021,17:01:03,"Matcha Latte, Ice",2
839,27-02-2021,17:01:03,"Cilok Crispy,",1
840,27-02-2021,17:01:03,"French Fries, Reguler",1
841,27-02-2021,16:59:12,"Choco Latte, Ice",1
842,27-02-2021,16:42:04,"Butter Scotch, Ice",1
843,26-02-2021,17:17:52,"Choco Latte, Ice",1
844,26-02-2021,17:17:52,"Pink Story, Ice",1
845,26-02-2021,17:17:52,"Cafe Latte, Original",1
846,26-02-2021,16:31:07,"Pink Story, Ice",1
847,26-02-2021,16:31:07,"Cafe Latte, Flavour",1
848,26-02-2021,15:17:43,"Matcha Latte, Ice",1
849,26-02-2021,15:17:43,"Gula Aren, Original",1
850,25-02-2021,21:21:44,"V-60, Original",1
851,25-02-2021,21:11:38,"Choco Latte, Hot",1
852,25-02-2021,21:11:38,"Cafe Latte, Flavour",1
853,25-02-2021,21:11:38,"Croissant,",2
854,25-02-2021,21:02:38,"Pink Story, Ice",1
855,25-02-2021,21:02:38,"Milk Tea, Hot",1
856,25-02-2021,21:02:38,"French Fries, Reguler",1
857,25-02-2021,20:15:46,"To - Brew,",1
858,25-02-2021,20:08:05,"Lemon Tea, Ice",1
859,25-02-2021,20:01:31,"Gula Aren, Original",2
860,25-02-2021,20:01:31,"Lemon Tea, Ice",1
861,25-02-2021,19:54:45,"Lemon Tea, Ice",1
862,25-02-2021,19:54:45,"Gula Aren, Original",1
863,25-02-2021,19:16:48,"Butter Scotch, Ice",1
864,25-02-2021,19:09:09,"Choco Latte, Hot",1
865,25-02-2021,19:08:55,"Mochacino, Ice",1
866,25-02-2021,19:08:55,"Croissant,",1
867,25-02-2021,19:08:55,"Lemon Tea, Ice",1
868,25-02-2021,19:08:55,"Croissant,",1
869,25-02-2021,16:56:36,"Flat White,",1
870,25-02-2021,16:01:40,"Iced Latte, Gula Aren",1
871,25-02-2021,16:01:40,"Dip Coffee, 4 Pcs",1
872,25-02-2021,15:53:03,"V-60, Original",1
873,24-02-2021,21:03:43,"Choco Latte, Hot",1
874,24-02-2021,21:03:43,"Croissant,",2
875,24-02-2021,21:03:43,"Cafe Latte, Original",1
876,24-02-2021,16:54:18,"Gula Aren, Original",2
877,24-02-2021,16:54:18,"Risoles,",1
878,24-02-2021,16:54:18,"French Fries, Reguler",1
879,24-02-2021,16:42:11,"Vietnam Drip, Ice",1
880,24-02-2021,15:51:03,"Croissant,",2
881,24-02-2021,15:51:03,"Rum,",1
882,24-02-2021,15:51:03,"Butter Scotch, Ice",2
883,24-02-2021,15:45:38,"Choco Latte, Ice",1
884,24-02-2021,15:45:38,"Pink Story, Ice",1
885,24-02-2021,15:45:38,"Choco Hazelnut, Ice",1
886,24-02-2021,15:45:38,"Rum,",1
887,24-02-2021,15:45:38,"Risoles,",2
888,24-02-2021,15:45:38,"V-60, Original",1
889,24-02-2021,15:45:38,special tea,1
890,23-02-2021,22:12:02,"Coffee Beer,",1
891,23-02-2021,22:12:02,"Croissant,",2
892,23-02-2021,21:52:30,"Coffee Crema,",1
893,23-02-2021,21:45:27,"Cafe Latte, Flavour",1
894,23-02-2021,21:45:06,"Pink Story, Ice",1
895,23-02-2021,21:31:33,"Coffee Beer,",2
896,23-02-2021,21:31:33,"Choco Latte, Ice",1
897,23-02-2021,21:31:33,"Cinnamon Coffee,",1
898,23-02-2021,19:43:21,"Choco Hazelnut, Ice",1
899,23-02-2021,19:42:24,"Choco Hazelnut, Hot",1
900,23-02-2021,15:45:02,"White Story,",1
901,23-02-2021,15:45:02,"Cilok Crispy,",1
902,23-02-2021,15:34:58,"Choco Hazelnut, Ice",1
903,23-02-2021,13:18:23,"Choco Latte, Ice",1
904,23-02-2021,13:18:23,"Gula Aren, Original",1
905,22-02-2021,22:38:36,"Gula Aren, Original",1
906,22-02-2021,22:38:36,"Coffee Beer,",1
907,22-02-2021,22:38:36,"Cilok Crispy,",2
908,22-02-2021,21:46:32,"Cafe Latte, Flavour",1
909,22-02-2021,21:29:40,"Butter Scotch, Ice",1
910,22-02-2021,21:29:40,"Extra Shoot,",1
911,22-02-2021,19:49:04,"Gula Aren, Original",2
912,22-02-2021,18:31:09,"Lemon Tea, Hot",1
913,22-02-2021,17:34:45,"Lemon Tea, Ice",1
914,22-02-2021,15:54:03,"Choco Latte, Ice",1
915,21-02-2021,21:59:53,"Cafe Latte, Flavour",2
916,21-02-2021,21:59:53,"Long Black,",1
917,21-02-2021,21:59:53,"Coffee Crema,",1
918,21-02-2021,21:59:53,"Matcha Latte, Ice",2
919,21-02-2021,21:59:53,"Garlic Bread,",8
920,21-02-2021,21:59:53,"Cilok Crispy,",1
921,21-02-2021,21:59:53,"French Fries, Reguler",3
922,21-02-2021,21:59:53,"Croissant,",2
923,21-02-2021,21:59:53,"Risoles,",1
924,21-02-2021,21:59:53,"Choco Hazelnut, Hot",2
925,21-02-2021,21:59:53,"Vietnam Drip, Hot",2
926,21-02-2021,21:59:27,"Choco Hazelnut, Hot",1
927,21-02-2021,21:55:21,"Gula Aren, Original",2
928,21-02-2021,21:55:21,"Vietnam Drip, Hot",1
929,21-02-2021,21:55:21,"Choco Hazelnut, Ice",1
930,21-02-2021,21:49:40,"Choco Latte, Hot",1
931,21-02-2021,21:48:20,"Cafe Latte, Flavour",1
932,21-02-2021,20:01:26,"White Story,",1
933,21-02-2021,19:34:11,"Vietnam Drip, Hot",1
934,21-02-2021,19:34:11,"Hazelnut,",1
935,21-02-2021,19:12:35,"Long Black,",2
936,21-02-2021,19:12:35,"Gula Aren, Original",2
937,21-02-2021,18:13:54,"Cinnamon Coffee,",1
938,21-02-2021,18:13:54,"Vietnam Drip, Ice",1
939,21-02-2021,16:12:32,"Coffee Beer,",1
940,21-02-2021,16:12:32,"Hazelnut,",1
941,21-02-2021,15:33:52,"Long Black,",1
942,20-02-2021,21:13:03,"Coffee Beer,",1
943,20-02-2021,21:11:55,"Choco Latte, Hot",1
944,20-02-2021,21:11:55,"Croissant,",2
945,20-02-2021,21:11:23,"Cafe Latte, Original",1
946,20-02-2021,20:59:41,"Long Black,",1
947,20-02-2021,20:58:31,"Matcha Latte, Ice",2
948,20-02-2021,20:58:31,"V-60, Original",1
949,20-02-2021,20:32:34,"Cafe Latte, Original",1
950,20-02-2021,20:32:34,"Cafe Latte, Flavour",1
951,20-02-2021,20:32:11,"Choco Latte, Hot",1
952,20-02-2021,20:31:24,"Americano, Hot",1
953,20-02-2021,19:11:38,"Cafe Latte, Original",1
954,20-02-2021,19:00:06,"Rum,",1
955,19-02-2021,23:25:59,"Pink Story, Ice",1
956,19-02-2021,23:25:59,"White Story,",1
957,19-02-2021,23:25:59,"Cilok Crispy,",2
958,19-02-2021,23:25:59,"Gula Aren, Original",1
962,19-02-2021,23:17:03,"Pink Story, Ice",1
963,19-02-2021,23:17:03,"Gula Aren, Original",1
964,19-02-2021,23:17:03,"Coffee Beer,",1
965,19-02-2021,22:04:53,"Cinnamon Coffee,",1
966,19-02-2021,21:15:25,"Choco Hazelnut, Ice",1
967,19-02-2021,21:15:25,"Cafe Latte, Original",1
968,19-02-2021,21:14:50,"Piccolo, Ice",1
969,19-02-2021,21:14:50,"Cafe Latte, Flavour",1
970,19-02-2021,21:08:55,"Cafe Latte, Original",1
971,19-02-2021,21:08:55,"Pink Story, Hot",1
972,19-02-2021,21:08:25,"V-60, Japstyle",1
973,19-02-2021,21:08:25,"Croissant,",1
974,19-02-2021,21:08:25,"French Fries, Reguler",1
975,19-02-2021,21:08:25,"Flat White,",1
976,19-02-2021,18:27:20,"V-60, Original",1
977,19-02-2021,13:08:22,"Cafe Latte, Original",1
978,18-02-2021,21:04:48,"Gula Aren, Original",1
979,18-02-2021,19:31:24,"Risoles,",1
980,18-02-2021,19:27:58,"French Fries, Reguler",1
981,18-02-2021,19:24:04,"Mekarwangi, Reguler",1
982,18-02-2021,18:27:46,"Coffee Beer,",1
983,18-02-2021,18:27:32,"Cafe Latte, Original",1
984,18-02-2021,18:21:19,"Lemon Tea, Ice",4
985,18-02-2021,18:21:19,"Piccolo, Hot",2
986,18-02-2021,18:21:19,"Cafe Latte, Flavour",1
987,18-02-2021,18:17:50,"Cinnamon Coffee,",1
988,18-02-2021,18:17:50,"Garlic Bread,",1
989,18-02-2021,13:00:55,"Garlic Bread,",1
990,18-02-2021,13:00:55,"Cafe Latte, Original",1
991,17-02-2021,21:23:04,"Americano, Ice",4
992,17-02-2021,21:12:47,"Choco Latte, Hot",1
993,17-02-2021,21:12:47,"Choco Latte, Ice",1
994,17-02-2021,21:12:25,"To - Brew,",1
995,17-02-2021,21:12:07,"Cafe Latte, Original",1
996,17-02-2021,19:35:07,"Cafe Latte, Original",1
997,17-02-2021,19:34:48,"Cafe Latte, Original",1
998,17-02-2021,19:30:09,"Vietnam Drip, Hot",1
999,17-02-2021,19:30:09,"Butter Scotch, Ice",1
1000,17-02-2021,18:59:11,"Piccolo, Ice",1
1001,17-02-2021,18:59:11,"Americano, Ice",1
1002,17-02-2021,17:40:35,"Gula Aren, Original",2
1003,17-02-2021,17:40:35,"Butter Scotch, Ice",2
1004,17-02-2021,17:40:35,"Pink Story, Ice",1
1005,17-02-2021,15:57:10,"Cafe Latte, Original",1
1006,17-02-2021,15:57:10,"Extra Shoot,",1
1007,17-02-2021,15:55:20,"Milk Tea, Ice",1
1008,17-02-2021,15:55:20,"Vanilla Milk, Ice",2
1009,17-02-2021,14:27:51,"Risoles,",1
1010,17-02-2021,14:27:51,"Pink Story, Ice",1
1011,17-02-2021,12:41:01,"Garlic Bread,",2
1012,17-02-2021,12:41:01,"Cafe Latte, Original",1
1013,16-02-2021,21:35:45,"Coffee Beer,",2
1014,16-02-2021,21:35:01,"Cafe Latte, Original",1
1015,16-02-2021,20:54:18,"Cappuchino, Classic",1
1016,16-02-2021,20:47:31,"V-60, Original",1
1017,16-02-2021,20:42:52,"V-60, Japstyle",1
1018,16-02-2021,20:41:14,"Milk Tea, Ice",1
1019,16-02-2021,20:40:50,"V-60, Japstyle",1
1020,16-02-2021,20:37:19,"Choco Latte, Hot",1
1021,16-02-2021,20:37:19,"Lemon Tea, Ice",1
1022,16-02-2021,20:37:19,"Americano, Ice",1
1025,16-02-2021,20:21:56,"Garlic Bread,",3
1026,16-02-2021,19:32:04,"Pink Story, Ice",1
1027,16-02-2021,18:29:40,"Vietnam Drip, Ice",1
1028,16-02-2021,18:03:05,"Gula Aren, Original",1
1029,16-02-2021,18:03:05,"Risoles,",1
1030,16-02-2021,18:02:22,"Lemon Tea, Ice",1
1031,16-02-2021,18:02:22,"French Fries, Reguler",1
1032,16-02-2021,17:32:38,"Lemon Tea, Ice",1
1033,16-02-2021,17:32:38,"Risoles,",1
1034,16-02-2021,17:01:32,"V-60, Original",1
1036,15-02-2021,21:26:42,"Choco Latte, Ice",1
1037,15-02-2021,21:26:42,"Vanilla Milk, Ice",1
1038,15-02-2021,18:41:34,"Vietnam Drip, Ice",1
1039,15-02-2021,18:41:34,"Garlic Bread,",1
1040,15-02-2021,18:36:07,"Croissant,",2
1041,15-02-2021,18:36:07,"Choco Latte, Hot",1
1042,15-02-2021,17:47:20,"White Story,",1
1043,15-02-2021,17:47:20,"Lemon Tea, Ice",1
1044,15-02-2021,15:58:35,"Coffee Beer,",2
1045,15-02-2021,11:03:11,"V-60, Japstyle",1
1047,14-02-2021,23:06:01,"Cafe Latte, Original",1
1048,14-02-2021,23:05:43,"White Story,",2
1049,14-02-2021,18:39:56,"Lemon Tea, Ice",1
1050,14-02-2021,18:39:56,"Cinnamon Coffee,",1
1051,14-02-2021,18:35:34,"Hazelnut,",1
1052,14-02-2021,18:24:54,"Matcha Latte, Ice",1
1053,14-02-2021,18:24:54,"Hazelnut,",1
1054,14-02-2021,18:24:54,"Matcha Latte, Ice",1
1055,14-02-2021,17:57:18,"V-60, Original",1
1056,14-02-2021,17:57:18,"Cafe Latte, Original",1
1057,14-02-2021,17:16:39,"Croissant,",1
1058,14-02-2021,17:16:39,"Gula Aren, Original",1
1059,14-02-2021,17:16:39,"Rum,",1
1060,14-02-2021,16:33:47,"Gula Aren, Original",1
1061,14-02-2021,15:18:20,"White Story,",1
1062,14-02-2021,15:17:53,"Butter Scotch, Ice",1
1063,14-02-2021,15:17:53,"Coffee Beer,",1
1064,14-02-2021,14:55:14,"Gula Aren, Original",2
1065,13-02-2021,21:53:02,"Choco Hazelnut, Ice",1
1066,13-02-2021,21:53:02,"Choco Hazelnut, Hot",1
1067,13-02-2021,21:31:10,"Milk Tea, Hot",1
1068,13-02-2021,21:28:05,"Lemon Tea, Hot",1
1069,13-02-2021,21:27:11,"Lemon Tea, Hot",1
1070,13-02-2021,21:25:46,"Black Coldbrew,",4
1071,13-02-2021,20:51:00,"Matcha Latte, Hot",1
1072,13-02-2021,20:50:02,"Piccolo, Ice",1
1073,13-02-2021,20:39:12,"Lemon Tea, Ice",2
1074,13-02-2021,20:33:09,"V-60, Original",1
1075,13-02-2021,20:30:41,"Pink Story, Ice",1
1076,13-02-2021,20:28:26,"Long Black,",1
1077,13-02-2021,20:28:26,"Americano, Ice",1
1078,13-02-2021,19:48:34,"Flat White,",1
1079,13-02-2021,19:46:30,"Pink Story, Ice",2
1080,13-02-2021,19:41:38,"Vanilla Milk, Ice",1
1081,13-02-2021,19:11:31,"Matcha Latte, Ice",1
1082,13-02-2021,19:09:14,"Risoles,",3
1083,13-02-2021,19:09:14,"Vanilla Milk, Ice",1
1084,13-02-2021,19:09:14,"Choco Hazelnut, Ice",1
1085,13-02-2021,18:44:18,"Extra Shoot,",1
1088,13-02-2021,17:22:50,"Coffee Beer,",1
